510,0,-95.36892700195312,-95.03767395019531
510,1,-95.48723602294922,-95.037841796875
510,2,-95.64315032958984,-95.03803253173828
510,3,-95.8289794921875,-95.03831481933594
510,4,-96.01713562011719,-95.03862762451172
510,5,-96.26294708251953,-95.0390396118164
510,6,-96.51057434082031,-95.03944396972656
510,7,-96.7745361328125,-95.039794921875
510,8,-97.05852508544922,-95.0401840209961
510,9,-97.36385345458984,-95.04057312011719
510,10,-97.68708038330078,-95.0411148071289
510,11,-98.04417419433594,-95.04169464111328
510,12,-98.3896484375,-95.04222106933594
510,13,-98.77215576171875,-95.04277038574219
510,14,-99.19625854492188,-95.04340362548828
510,15,-99.63077545166016,-95.04409790039062
510,16,-100.09854888916016,-95.04474639892578
510,17,-100.5906753540039,-95.04549407958984
510,18,-101.08934020996094,-95.0462417602539
510,19,-101.6227798461914,-95.0470199584961
510,20,-102.20596313476562,-95.04786682128906
510,21,-102.843017578125,-95.04886627197266
510,22,-103.50946807861328,-95.04983520507812
510,23,-104.14547729492188,-95.05075073242188
510,24,-104.66715240478516,-95.05148315429688
510,25,-105.21253967285156,-95.05233001708984
510,26,-105.66801452636719,-95.05302429199219
510,27,-106.05673217773438,-95.05360412597656
510,28,-106.36349487304688,-95.05406951904297
510,29,-106.6136703491211,-95.05445098876953
510,30,-106.78474426269531,-95.05471801757812
510,31,-106.90339660644531,-95.05491638183594
510,32,-106.955322265625,-95.05503845214844
510,33,-106.96039581298828,-95.0550537109375
510,34,-106.96111297607422,-95.05506896972656
510,35,-106.96153259277344,-95.05506896972656
510,36,-106.96177673339844,-95.05506896972656
510,37,-106.96186065673828,-95.05506896972656
510,38,-106.96186065673828,-95.05506896972656
510,39,-106.96186065673828,-95.05506896972656
510,40,-106.96186065673828,-95.05506896972656
510,41,-106.96186065673828,-95.05506896972656
510,42,-106.96186065673828,-95.05506896972656
510,43,-106.96186065673828,-95.05506896972656
510,44,-106.96186065673828,-95.05506896972656
510,45,-106.96186065673828,-95.05506896972656
510,46,-106.96186065673828,-95.05506896972656
510,47,-106.96186065673828,-95.05506896972656
510,48,-106.96186065673828,-95.05506896972656
510,49,-106.96186065673828,-95.05506896972656
510,50,-106.96186065673828,-95.05506896972656
510,51,-106.96186065673828,-95.05506896972656
510,52,-106.96186065673828,-95.05506896972656
510,53,-106.96186065673828,-95.05506896972656
510,54,-106.96186065673828,-95.05506896972656
510,55,-106.96186065673828,-95.05506896972656
510,56,-106.96186065673828,-95.05506896972656
510,57,-106.96186065673828,-95.05506896972656
510,58,-106.96186065673828,-95.05506896972656
510,59,-106.96186065673828,-95.05506896972656
510,60,-106.96186065673828,-95.05506896972656
510,61,-106.96186065673828,-95.05506896972656
510,62,-106.96186065673828,-95.05506896972656
510,63,-106.96186065673828,-95.05506896972656
510,64,-106.96186065673828,-95.05506896972656
510,65,-106.96186065673828,-95.05506896972656
510,66,-106.96186065673828,-95.05506896972656
510,67,-106.96186065673828,-95.05506896972656
510,68,-106.96186065673828,-95.05506896972656
510,69,-106.96186065673828,-95.05506896972656
510,70,-106.96186065673828,-95.05506896972656
510,71,-106.96186065673828,-95.05506896972656
510,72,-106.96186065673828,-95.05506896972656
510,73,-106.96186065673828,-95.05506896972656
510,74,-106.96186065673828,-95.05506896972656
510,75,-106.96186065673828,-95.05506896972656
510,76,-106.96186065673828,-95.05506896972656
510,77,-106.96186065673828,-95.05506896972656
510,78,-106.96186065673828,-95.05506896972656
510,79,-106.96186065673828,-95.05506896972656
510,80,-106.96186065673828,-95.05506896972656
510,81,-106.96186065673828,-95.05506896972656
510,82,-106.96186065673828,-95.05506896972656
510,83,-106.96186065673828,-95.05506896972656
510,84,-106.96186065673828,-95.05506896972656
510,85,-106.96186065673828,-95.05506896972656
510,86,-106.96186065673828,-95.05506896972656
510,87,-106.96186065673828,-95.05506896972656
510,88,-106.96186065673828,-95.05506896972656
510,89,-106.96186065673828,-95.05506896972656
510,90,-106.96186065673828,-95.05506896972656
510,91,-106.96186065673828,-95.05506896972656
510,92,-106.96186065673828,-95.05506896972656
510,93,-106.96186065673828,-95.05506896972656
510,94,-106.96186065673828,-95.05506896972656
510,95,-106.96186065673828,-95.05506896972656
510,96,-106.96186065673828,-95.05506896972656
510,97,-106.96186065673828,-95.05506896972656
510,98,-106.96186065673828,-95.05506896972656
510,99,-106.96186065673828,-95.05506896972656
510,100,-106.96186065673828,-95.05506896972656
510,101,-106.96186065673828,-95.05506896972656
510,102,-106.96186065673828,-95.05506896972656
510,103,-106.96186065673828,-95.05506896972656
510,104,-106.96186065673828,-95.05506896972656
510,105,-106.96186065673828,-95.05506896972656
510,106,-106.96186065673828,-95.05506896972656
510,107,-106.96186065673828,-95.05506896972656
510,108,-106.96186065673828,-95.05506896972656
510,109,-106.96186065673828,-95.05506896972656
510,110,-106.96186065673828,-95.05506896972656
510,111,-106.96186065673828,-95.05506896972656
510,112,-106.96186065673828,-95.05506896972656
510,113,-106.96186065673828,-95.05506896972656
510,114,-106.96186065673828,-95.05506896972656
510,115,-106.96186065673828,-95.05506896972656
510,116,-106.96186065673828,-95.05506896972656
510,117,-106.96186065673828,-95.05506896972656
510,118,-106.96186065673828,-95.05506896972656
510,119,-106.96186065673828,-95.05506896972656
510,120,-106.96186065673828,-95.05506896972656
510,121,-106.96186065673828,-95.05506896972656
510,122,-106.96186065673828,-95.05506896972656
510,123,-106.96186065673828,-95.05506896972656
510,124,-106.96186065673828,-95.05506896972656
510,125,-106.96186065673828,-95.05506896972656
510,126,-106.96186065673828,-95.05506896972656
510,127,-106.96186065673828,-95.05506896972656
510,128,-106.96186065673828,-95.05506896972656
510,129,-106.96186065673828,-95.05506896972656
510,130,-106.96186065673828,-95.05506896972656
510,131,-106.96186065673828,-95.05506896972656
510,132,-106.96186065673828,-95.05506896972656
510,133,-106.96186065673828,-95.05506896972656
510,134,-106.96186065673828,-95.05506896972656
510,135,-106.96186065673828,-95.05506896972656
510,136,-106.96186065673828,-95.05506896972656
510,137,-106.96186065673828,-95.05506896972656
510,138,-106.96186065673828,-95.05506896972656
510,139,-106.96186065673828,-95.05506896972656
510,140,-106.96186065673828,-95.05506896972656
510,141,-106.96186065673828,-95.05506896972656
510,142,-106.96186065673828,-95.05506896972656
510,143,-106.96186065673828,-95.05506896972656
510,144,-106.96186065673828,-95.05506896972656
510,145,-106.96186065673828,-95.05506896972656
510,146,-106.96186065673828,-95.05506896972656
510,147,-106.96186065673828,-95.05506896972656
510,148,-106.96186065673828,-95.05506896972656
510,149,-106.96186065673828,-95.05506896972656
510,150,-106.96186065673828,-95.05506896972656
510,151,-106.96186065673828,-95.05506896972656
510,152,-106.96186065673828,-95.05506896972656
510,153,-106.96186065673828,-95.05506896972656
510,154,-106.96186065673828,-95.05506896972656
510,155,-106.96186065673828,-95.05506896972656
510,156,-106.96186065673828,-95.05506896972656
510,157,-106.96186065673828,-95.05506896972656
510,158,-106.96186065673828,-95.05506896972656
510,159,-106.96186065673828,-95.05506896972656
510,160,-106.96186065673828,-95.05506896972656
510,161,-106.96186065673828,-95.05506896972656
510,162,-106.96186065673828,-95.05506896972656
510,163,-106.96186065673828,-95.05506896972656
510,164,-106.96186065673828,-95.05506896972656
510,165,-106.96186065673828,-95.05506896972656
510,166,-106.96186065673828,-95.05506896972656
510,167,-106.96186065673828,-95.05506896972656
510,168,-106.96186065673828,-95.05506896972656
510,169,-106.96186065673828,-95.05506896972656
510,170,-106.96186065673828,-95.05506896972656
510,171,-106.96186065673828,-95.05506896972656
510,172,-106.96186065673828,-95.05506896972656
510,173,-106.96186065673828,-95.05506896972656
510,174,-106.96186065673828,-95.05506896972656
